fecha,tasa_global_participacion_area,tasa_global_participacion_nacional,tasa_desempleo_area,tasa_desempleo_nacional,tasa_ocupacion_area,tasa_ocupacion_nacional,anio,tasa_desempleo_nacional_lag1,tasa_desempleo_nacional_lag3,tasa_desempleo_nacional_lag6,tasa_desempleo_nacional_lag12,tasa_desempleo_nacional_rollmean3,tasa_desempleo_nacional_rollstd3,tasa_desempleo_nacional_rollmean6,tasa_desempleo_nacional_rollstd6,tasa_desempleo_nacional_rollmean12,tasa_desempleo_nacional_rollstd12,mes,covid
2006-08-31,64.989547635,63.908315873,12.748789771,13.043927969,56.704166834,55.572161184,2006,12.2993,11.8687600529575,13.0791966398466,11.7188275641845,11.940170842737535,1.3204714733564948,11.8534455343765,0.8707498671487993,11.612902372974972,1.2046169107230984,8,0
2006-09-30,65.110298628,62.85765237,12.609323024,12.914994537,56.900330752,54.73959,2006,13.043927969,10.4772845592126,11.3671382895728,11.3332530551936,12.752740835333334,0.3979477363079642,12.111421575614367,0.9254305351785259,11.744714163125506,1.2566502733279816,9,0
2006-10-31,65.037510597,62.821682285,12.292611881,11.355034134,57.042701842,55.688258818,2006,12.914994537,12.2993,12.0642623355161,9.89849978702777,12.437985546666667,0.940076475144089,11.993216875361684,0.9765420869720247,11.866092025373192,1.1256279452042308,10,0
2006-11-30,65.218499063,62.81054775,11.17991277,10.996331575,57.927127757,55.903691656,2006,11.355034134,13.043927969,11.8687600529575,10.2813308274088,11.755453415333333,1.0200826393411668,11.847812129035434,1.060151668210492,11.925675421005792,1.050533803502261,11,0
2006-12-31,64.650923049,62.542722059,12.74042902,11.84025816,56.414118087,55.137502307,2006,10.996331575,12.914994537,10.4772845592126,10.2722462018756,11.397207956333332,0.4235410177126307,12.074974395833332,0.8284567421550246,12.056343084182823,0.9149472643875413,12,0
2007-01-31,64.455197552,62.1167,14.418047397,14.2792,55.162016619,53.247,2007,11.84025816,11.355034134,12.2993,13.3696287580883,12.371929911666667,1.7047910172820853,12.404957729166668,1.2318000977287726,12.132140687675466,1.059838913543891,1,0
2007-02-28,66.654131974,63.9445,12.836924917,12.8562,58.097791098,55.7237,2007,14.2792,10.996331575,13.043927969,13.0791966398466,12.991886053333333,1.2251193221590695,12.373669734333333,1.2145880282378123,12.113557634354917,1.0435536620803054,2,0
2007-03-31,65.850515281,62.6392,12.608509241,12.0333,57.547746976,55.1017,2007,12.8562,11.84025816,12.914994537,11.3671382895728,13.056233333333333,1.136233560203756,12.226720644833334,1.1890647750506993,12.169071110223848,1.0176338509067384,3,0
2007-04-30,65.066478212,64.3802,11.606801318,10.8079,57.514341361,57.4221,2007,12.0333,14.2792,11.355034134,12.0642623355161,11.899133333333333,1.03072001209509,12.135531622499999,1.2862890202908273,12.064374248930841,1.091355700639474,4,0
2007-05-31,66.709136734,63.4082,11.440624833,11.7017,59.07719467,55.9884,2007,10.8079,12.8562,10.996331575,11.8687600529575,11.5143,0.6338299140936546,12.253093026666667,1.1899753144131038,12.050452577851049,1.0951368474290184,5,0
